lich_su_id,user_id,book_id,ngay_bat_dau,ngay_ket_thuc,rating_user,review_text,trang_thai,phan_tram_hoan_thanh,sentiment,reading_id,so_trang_doc,thoi_gian_doc_phut,ten_sach,tac_gia,the_loai,so_trang,loai_sach,rating_book,nam_xuat_ban,quoc_gia,gia_sach,price_range,rating_level,ho_ten,email,gioi_tinh,ngay_sinh,thanh_pho,ngay_dang_ky,diem_danh_gia_trung_binh,so_luong_sach_da_mua_x,tuoi,age_group,so_luong_sach_da_mua_y,so_luong_sach_da_mua
3612.0,388,70,2025-05-31 00:00:00,2025-06-19,3.0,Có vài điểm hay,Đã đọc xong,98.0,Positive,6268.0,807.0,1782.0,Quản Lý Dòng Tiền,Dan Brown,Fantasy,824,Truyện chữ,3.2,2015,USA,276000,High,Low,Đỗ Lan,đolan75@gmail.com,Nam,1994-03-25 00:00:00,HCM,2023-08-16,4.6,4.0,32.0,25-35,5.0,5.0
3613.0,388,57,2024-08-28 00:00:00,2024-09-07,5.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,6269.0,826.0,1596.0,Deep Work,Gustave Flaubert,Self-help,835,Truyện chữ,4.1,2021,France,130000,Medium,Good,Đỗ Lan,đolan75@gmail.com,Nam,1994-03-25 00:00:00,HCM,2023-08-16,4.6,4.0,32.0,25-35,5.0,5.0
3614.0,388,23,2024-11-10 00:00:00,2024-12-07,4.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,4.0,Positive,6270.0,23.0,59.0,Zero to One,Victor Hugo,Romance,589,Truyện chữ,3.9,2010,France,185000,Medium,Average,Đỗ Lan,đolan75@gmail.com,Nam,1994-03-25 00:00:00,HCM,2023-08-16,4.6,4.0,32.0,25-35,5.0,5.0
3615.0,388,55,2025-06-28 00:00:00,2025-07-08,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,6271.0,637.0,1077.0,Vườn Nửa Đêm,George Orwell,History,644,Truyện chữ,3.4,2016,UK,104000,Low,Low,Đỗ Lan,đolan75@gmail.com,Nam,1994-03-25 00:00:00,HCM,2023-08-16,4.6,4.0,32.0,25-35,5.0,5.0
3616.0,388,36,2025-05-26 00:00:00,2025-06-22,3.0,Tạm ổn,Đang đọc,76.0,Neutral,6272.0,659.0,1140.0,Romeo and Juliet,Nam Cao,Romance,868,Truyện chữ,3.6,2020,Vietnam,238000,Medium,Average,Đỗ Lan,đolan75@gmail.com,Nam,1994-03-25 00:00:00,HCM,2023-08-16,4.6,4.0,32.0,25-35,5.0,5.0
3617.0,389,98,2025-11-19 00:00:00,2025-11-26,4.0,Cực kỳ cuốn hút,Đã đọc xong,97.0,Positive,6273.0,421.0,1036.0,Tôi Thấy Hoa Vàng,Gustave Flaubert,Self-help,435,Truyện tranh,3.7,2012,France,214000,Medium,Average,Lê Uyên,leuyen11@gmail.com,Nam,1993-04-05 00:00:00,Cần Thơ,2025-09-05,4.4,16.0,33.0,25-35,3.0,3.0
3618.0,389,57,2025-12-24 00:00:00,2025-12-31,1.0,Không như kỳ vọng,Bỏ dở,31.0,Negative,6274.0,258.0,512.0,Deep Work,Gustave Flaubert,Self-help,835,Truyện chữ,4.1,2021,France,130000,Medium,Good,Lê Uyên,leuyen11@gmail.com,Nam,1993-04-05 00:00:00,Cần Thơ,2025-09-05,4.4,16.0,33.0,25-35,3.0,3.0
3619.0,389,71,2025-10-02 00:00:00,2025-10-26,3.0,Đáng tham khảo,Đã đọc xong,99.0,Neutral,6275.0,859.0,1605.0,Attack on Titan,George Orwell,Literature,868,Truyện chữ,3.3,2012,UK,154000,Medium,Low,Lê Uyên,leuyen11@gmail.com,Nam,1993-04-05 00:00:00,Cần Thơ,2025-09-05,4.4,16.0,33.0,25-35,3.0,3.0
3620.0,390,4,2025-08-06 00:00:00,2025-09-02,1.0,Hơi khó đọc,Chưa bắt đầu,8.0,Negative,6276.0,34.0,55.0,Atomic Habits,James Clear,Classic,433,Truyện tranh,3.8,2014,USA,237000,Medium,Average,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3621.0,390,56,2025-12-13 00:00:00,2025-12-23,1.0,Hơi chán,Bỏ dở,37.0,Negative,6277.0,79.0,165.0,The Power of Habit,Victor Hugo,Fantasy,214,Truyện chữ,4.4,2010,France,197000,Medium,Good,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3622.0,390,13,2025-11-03 00:00:00,2025-11-22,2.0,Hơi chán,Bỏ dở,49.0,Negative,6278.0,227.0,350.0,Foundation,Dan Brown,Romance,464,Truyện chữ,4.6,2015,UK,217000,Medium,Excellent,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3623.0,390,54,2024-10-10 00:00:00,2024-10-28,2.0,Hơi khó đọc,Chưa bắt đầu,7.0,Negative,6279.0,54.0,85.0,Ficciones,Nguyễn Nhật Ánh,Business,775,Truyện chữ,4.6,2019,Vietnam,149000,Medium,Excellent,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3624.0,390,97,2025-09-17 00:00:00,2025-09-25,1.0,Ổn áp,Bỏ dở,5.0,Negative,6280.0,16.0,36.0,Mắt Biếc,Nam Cao,Business,327,Truyện tranh,4.1,2016,Vietnam,305000,High,Good,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3625.0,390,72,2025-05-03 00:00:00,2025-06-01,1.0,Nội dung yếu,Đang đọc,55.0,Negative,6281.0,486.0,1010.0,Demon Slayer,Stephen King,Classic,884,Truyện tranh,4.5,2011,USA,183000,Medium,Excellent,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3626.0,390,19,2025-02-16 00:00:00,2025-03-09,5.0,Nội dung sâu sắc,Đã đọc xong,96.0,Positive,6282.0,454.0,952.0,Chí Phèo,Nam Cao,Psychology,473,Truyện tranh,3.5,2011,Vietnam,254000,High,Average,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3627.0,390,39,2025-01-07 00:00:00,2025-01-28,2.0,Nội dung yếu,Bỏ dở,33.0,Negative,6283.0,144.0,285.0,Wuthering Heights,Natsume Soseki,Literature,439,Truyện chữ,4.6,2017,UK,185000,Medium,Excellent,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3628.0,390,76,2025-02-18 00:00:00,2025-03-19,5.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,6284.0,815.0,1697.0,Bố Già,J.K. Rowling,Romance,824,Truyện tranh,4.9,2012,UK,82000,Low,Excellent,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3629.0,390,64,2025-09-23 00:00:00,2025-10-05,3.0,Ổn,Đã đọc xong,98.0,Positive,6285.0,235.0,390.0,Lão Hạc,George Orwell,Self-help,240,Truyện chữ,4.0,2011,UK,89000,Low,Good,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3630.0,390,79,2024-12-09 00:00:00,2025-01-04,3.0,Tạm ổn,Chưa bắt đầu,9.0,Positive,6286.0,49.0,102.0,Điểm Hẹn,Ernest Hemingway,Literature,546,Truyện tranh,4.3,2024,USA,344000,High,Good,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3631.0,390,85,2025-07-19 00:00:00,2025-07-30,1.0,Hơi chán,Đang đọc,62.0,Negative,6287.0,543.0,962.0,Continuous Discovery,Gustave Flaubert,Business,877,Truyện tranh,5.0,2012,France,249000,Medium,Excellent,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3632.0,390,32,2025-04-28 00:00:00,2025-05-23,5.0,Hay hơn mong đợi,Chưa bắt đầu,4.0,Positive,6288.0,30.0,48.0,Thế Giới Phẳng,Tô Hoài,Psychology,753,Truyện tranh,3.5,2015,Vietnam,277000,High,Average,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3633.0,390,82,2025-04-26 00:00:00,2025-05-13,4.0,Tuyệt vời,Chưa bắt đầu,0.0,Positive,6289.0,0.0,0.0,Sprint,Victor Hugo,Psychology,572,Truyện tranh,4.5,2021,France,237000,Medium,Excellent,Lê Tâm,letam24@gmail.com,Nữ,1997-11-14 00:00:00,Cần Thơ,2024-09-29,3.8,5.0,29.0,25-35,14.0,14.0
3634.0,391,83,2025-05-08 00:00:00,2025-05-14,3.0,Tạm ổn,Đã đọc xong,99.0,Negative,6290.0,859.0,2019.0,Hooked,Victor Hugo,Literature,868,Truyện tranh,4.7,2021,France,194000,Medium,Excellent,Bùi Việt,buiviet22@gmail.com,Nữ,1987-12-12 00:00:00,Hải Phòng,2024-04-05,3.9,32.0,39.0,35+,4.0,4.0
3635.0,391,18,2025-01-08 00:00:00,2025-02-03,1.0,Không như kỳ vọng,Đang đọc,68.0,Negative,6291.0,340.0,625.0,Số Đỏ,Vũ Trọng Phụng,Classic,500,Truyện chữ,5.0,2024,Vietnam,155000,Medium,Excellent,Bùi Việt,buiviet22@gmail.com,Nữ,1987-12-12 00:00:00,Hải Phòng,2024-04-05,3.9,32.0,39.0,35+,4.0,4.0
3636.0,391,7,2025-01-08 00:00:00,2025-01-19,5.0,Hay hơn mong đợi,Đã đọc xong,100.0,Positive,6292.0,452.0,1123.0,One Piece,Eiichiro Oda,History,452,Truyện chữ,4.8,2016,Japan,99000,Low,Excellent,Bùi Việt,buiviet22@gmail.com,Nữ,1987-12-12 00:00:00,Hải Phòng,2024-04-05,3.9,32.0,39.0,35+,4.0,4.0
3637.0,391,17,2024-11-01 00:00:00,2024-11-25,4.0,Nội dung sâu sắc,Đã đọc xong,95.0,Positive,6293.0,544.0,888.0,Quê Hương Tuổi Thơ,Osamu Dazai,Fantasy,573,Truyện chữ,4.8,2012,Japan,185000,Medium,Excellent,Bùi Việt,buiviet22@gmail.com,Nữ,1987-12-12 00:00:00,Hải Phòng,2024-04-05,3.9,32.0,39.0,35+,4.0,4.0
3638.0,392,13,2025-04-25 00:00:00,2025-04-30,1.0,Hơi chán,Chưa bắt đầu,8.0,Negative,6294.0,37.0,77.0,Foundation,Dan Brown,Romance,464,Truyện chữ,4.6,2015,UK,217000,Medium,Excellent,Nguyễn Đức,nguyenđuc53@gmail.com,Nam,1995-12-15 00:00:00,Hà Nội,2025-04-06,4.3,45.0,31.0,25-35,5.0,5.0
3639.0,392,59,2025-08-28 00:00:00,2025-09-18,3.0,Đọc được,Bỏ dở,42.0,Neutral,6295.0,126.0,334.0,Make Your Bed,Tô Hoài,Business,302,Truyện tranh,4.8,2019,Vietnam,86000,Low,Excellent,Nguyễn Đức,nguyenđuc53@gmail.com,Nam,1995-12-15 00:00:00,Hà Nội,2025-04-06,4.3,45.0,31.0,25-35,5.0,5.0
3640.0,392,67,2025-04-30 00:00:00,2025-05-30,5.0,Rất hay,Đã đọc xong,96.0,Positive,6296.0,696.0,1201.0,Đầu Tư Chứng Khoán,Stephen King,Fantasy,725,Truyện chữ,4.4,2017,USA,270000,High,Good,Nguyễn Đức,nguyenđuc53@gmail.com,Nam,1995-12-15 00:00:00,Hà Nội,2025-04-06,4.3,45.0,31.0,25-35,5.0,5.0
3641.0,392,80,2025-11-05 00:00:00,2025-12-05,4.0,Rất hay,Đang đọc,27.0,Positive,6297.0,146.0,382.0,Trại Hoa Vàng,Natsume Soseki,Manga,543,Truyện tranh,4.0,2019,Japan,223000,Medium,Good,Nguyễn Đức,nguyenđuc53@gmail.com,Nam,1995-12-15 00:00:00,Hà Nội,2025-04-06,4.3,45.0,31.0,25-35,5.0,5.0
3642.0,392,31,2025-05-13 00:00:00,2025-06-04,2.0,Nội dung yếu,Bỏ dở,20.0,Negative,6298.0,76.0,127.0,Lịch Sử Loài Người,Natsume Soseki,Classic,383,Truyện chữ,4.5,2012,Japan,91000,Low,Excellent,Nguyễn Đức,nguyenđuc53@gmail.com,Nam,1995-12-15 00:00:00,Hà Nội,2025-04-06,4.3,45.0,31.0,25-35,5.0,5.0
3643.0,393,29,2022-11-22 00:00:00,2022-12-10,1.0,Không như kỳ vọng,Chưa bắt đầu,9.0,Negative,6299.0,53.0,152.0,The Girl on the Train,Agatha Christie,Self-help,594,Truyện tranh,5.0,2015,UK,268000,High,Excellent,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3644.0,393,37,2024-06-30 00:00:00,2024-07-04,2.0,Hơi chán,Đã đọc xong,98.0,Negative,6300.0,568.0,1525.0,Pride and Prejudice,Ernest Hemingway,Classic,580,Truyện tranh,3.4,2018,UK,152000,Medium,Low,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3645.0,393,70,2023-01-02 00:00:00,2023-01-11,5.0,Nội dung sâu sắc,Chưa bắt đầu,1.0,Positive,6301.0,8.0,23.0,Quản Lý Dòng Tiền,Dan Brown,Fantasy,824,Truyện chữ,3.2,2015,USA,276000,High,Low,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3646.0,393,48,2022-06-12 00:00:00,2022-06-19,5.0,Rất hay,Đã đọc xong,98.0,Positive,6302.0,285.0,496.0,Những Người Khốn Khổ,Ernest Hemingway,Business,291,Truyện tranh,4.4,2015,USA,309000,High,Good,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3647.0,393,43,2025-04-10 00:00:00,2025-04-30,3.0,Đọc được,Chưa bắt đầu,1.0,Positive,6303.0,7.0,11.0,Tư Duy Nhanh Chậm,Ngô Tất Tố,Manga,737,Truyện tranh,4.4,2012,Japan,348000,High,Good,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3648.0,393,76,2025-05-06 00:00:00,2025-05-23,3.0,Đáng tham khảo,Chưa bắt đầu,4.0,Positive,6304.0,32.0,92.0,Bố Già,J.K. Rowling,Romance,824,Truyện tranh,4.9,2012,UK,82000,Low,Excellent,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3649.0,393,23,2022-10-10 00:00:00,2022-11-06,4.0,Hay hơn mong đợi,Chưa bắt đầu,3.0,Positive,6305.0,17.0,47.0,Zero to One,Victor Hugo,Romance,589,Truyện chữ,3.9,2010,France,185000,Medium,Average,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3650.0,393,9,2024-06-02 00:00:00,2024-06-20,3.0,Tạm ổn,Đã đọc xong,98.0,Positive,6306.0,875.0,2039.0,Dragon Ball,Akira Toriyama,Romance,893,Truyện tranh,3.6,2018,Japan,268000,High,Average,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3651.0,393,30,2022-10-20 00:00:00,2022-10-24,3.0,Đọc được,Chưa bắt đầu,7.0,Neutral,6307.0,23.0,57.0,Big Little Lies,J.K. Rowling,History,342,Truyện chữ,4.9,2024,UK,90000,Low,Excellent,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3652.0,393,46,2024-06-24 00:00:00,2024-06-30,1.0,Không như kỳ vọng,Bỏ dở,23.0,Negative,6308.0,43.0,105.0,Bá Tước Monte Cristo,Ernest Hemingway,Fantasy,190,Truyện chữ,3.8,2020,USA,303000,High,Average,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3653.0,393,12,2023-01-08 00:00:00,2023-01-22,3.0,Đọc được,Đã đọc xong,95.0,Positive,6309.0,803.0,2312.0,The Hobbit,J.R.R. Tolkien,Fantasy,846,Truyện chữ,4.4,2013,UK,197000,Medium,Good,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3654.0,393,60,2023-07-30 00:00:00,2023-08-12,5.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,6310.0,799.0,1664.0,Can't Hurt Me,George Orwell,Business,808,Truyện chữ,4.1,2017,UK,167000,Medium,Good,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3655.0,393,95,2024-08-19 00:00:00,2024-09-08,4.0,Recommend cho mọi người,Đã đọc xong,97.0,Positive,6311.0,774.0,1364.0,Radical Candor,Alexandre Dumas,History,798,Truyện tranh,4.5,2015,France,183000,Medium,Excellent,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3656.0,393,67,2025-02-20 00:00:00,2025-03-18,3.0,Có vài điểm hay,Đã đọc xong,95.0,Neutral,6312.0,688.0,1324.0,Đầu Tư Chứng Khoán,Stephen King,Fantasy,725,Truyện chữ,4.4,2017,USA,270000,High,Good,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3657.0,393,78,2022-09-20 00:00:00,2022-10-15,5.0,Nội dung sâu sắc,Đang đọc,54.0,Positive,6313.0,361.0,823.0,Thiên Thần Và Ác Quỷ,Haruki Murakami,History,670,Truyện chữ,4.4,2012,Japan,134000,Medium,Good,Dương Sơn,duongson28@gmail.com,Nữ,1996-04-14 00:00:00,Hà Nội,2022-05-10,4.6,32.0,30.0,25-35,15.0,15.0
3658.0,394,59,2023-11-24 00:00:00,2023-12-08,5.0,Recommend cho mọi người,Đã đọc xong,100.0,Positive,6314.0,302.0,649.0,Make Your Bed,Tô Hoài,Business,302,Truyện tranh,4.8,2019,Vietnam,86000,Low,Excellent,Lý Linh,lylinh56@gmail.com,Nữ,1993-09-19 00:00:00,Cần Thơ,2023-10-24,3.3,32.0,33.0,25-35,9.0,9.0
3659.0,394,54,2024-10-14 00:00:00,2024-11-07,3.0,Ổn,Chưa bắt đầu,3.0,Negative,6315.0,23.0,44.0,Ficciones,Nguyễn Nhật Ánh,Business,775,Truyện chữ,4.6,2019,Vietnam,149000,Medium,Excellent,Lý Linh,lylinh56@gmail.com,Nữ,1993-09-19 00:00:00,Cần Thơ,2023-10-24,3.3,32.0,33.0,25-35,9.0,9.0
3660.0,394,82,2024-03-21 00:00:00,2024-04-20,1.0,Không phù hợp với mình,Chưa bắt đầu,7.0,Negative,6316.0,40.0,69.0,Sprint,Victor Hugo,Psychology,572,Truyện tranh,4.5,2021,France,237000,Medium,Excellent,Lý Linh,lylinh56@gmail.com,Nữ,1993-09-19 00:00:00,Cần Thơ,2023-10-24,3.3,32.0,33.0,25-35,9.0,9.0
3661.0,394,40,2024-12-10 00:00:00,2024-12-17,2.0,Bình thường,Bỏ dở,28.0,Negative,6317.0,117.0,180.0,Great Expectations,Agatha Christie,Self-help,419,Truyện tranh,5.0,2015,UK,235000,Medium,Excellent,Lý Linh,lylinh56@gmail.com,Nữ,1993-09-19 00:00:00,Cần Thơ,2023-10-24,3.3,32.0,33.0,25-35,9.0,9.0
3662.0,394,69,2024-11-18 00:00:00,2024-12-18,4.0,Đáng đọc,Đã đọc xong,95.0,Positive,6318.0,838.0,1626.0,Tự Do Tài Chính,Nguyễn Nhật Ánh,History,883,Truyện tranh,3.9,2017,Vietnam,131000,Medium,Average,Lý Linh,lylinh56@gmail.com,Nữ,1993-09-19 00:00:00,Cần Thơ,2023-10-24,3.3,32.0,33.0,25-35,9.0,9.0
3663.0,394,77,2025-08-23 00:00:00,2025-09-03,2.0,Hơi khó đọc,Đã đọc xong,96.0,Negative,6319.0,665.0,1505.0,Mật Mã Da Vinci,George Orwell,Self-help,693,Truyện tranh,3.3,2024,UK,333000,High,Low,Lý Linh,lylinh56@gmail.com,Nữ,1993-09-19 00:00:00,Cần Thơ,2023-10-24,3.3,32.0,33.0,25-35,9.0,9.0
3664.0,394,81,2024-12-28 00:00:00,2025-01-27,5.0,Hay hơn mong đợi,Đã đọc xong,95.0,Positive,6320.0,529.0,1410.0,The Lean Startup,Osamu Dazai,Literature,557,Truyện chữ,4.9,2017,Japan,152000,Medium,Excellent,Lý Linh,lylinh56@gmail.com,Nữ,1993-09-19 00:00:00,Cần Thơ,2023-10-24,3.3,32.0,33.0,25-35,9.0,9.0
3665.0,394,30,2024-02-06 00:00:00,2024-02-09,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,6321.0,342.0,722.0,Big Little Lies,J.K. Rowling,History,342,Truyện chữ,4.9,2024,UK,90000,Low,Excellent,Lý Linh,lylinh56@gmail.com,Nữ,1993-09-19 00:00:00,Cần Thơ,2023-10-24,3.3,32.0,33.0,25-35,9.0,9.0
3666.0,394,9,2025-06-28 00:00:00,2025-07-02,2.0,Nội dung yếu,Bỏ dở,11.0,Negative,6322.0,98.0,225.0,Dragon Ball,Akira Toriyama,Romance,893,Truyện tranh,3.6,2018,Japan,268000,High,Average,Lý Linh,lylinh56@gmail.com,Nữ,1993-09-19 00:00:00,Cần Thơ,2023-10-24,3.3,32.0,33.0,25-35,9.0,9.0
3667.0,396,59,2023-08-08 00:00:00,2023-08-15,4.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,6323.0,298.0,695.0,Make Your Bed,Tô Hoài,Business,302,Truyện tranh,4.8,2019,Vietnam,86000,Low,Excellent,Đinh Đức,đinhđuc86@gmail.com,Nam,1985-08-15 00:00:00,Hải Phòng,2022-09-12,3.0,28.0,41.0,35+,9.0,9.0
3668.0,396,25,2024-04-15 00:00:00,2024-04-18,3.0,Ổn,Đang đọc,50.0,Positive,6324.0,84.0,150.0,Start with Why,Osamu Dazai,Classic,168,Truyện tranh,3.2,2021,Japan,199000,Medium,Low,Đinh Đức,đinhđuc86@gmail.com,Nam,1985-08-15 00:00:00,Hải Phòng,2022-09-12,3.0,28.0,41.0,35+,9.0,9.0
3669.0,396,29,2024-05-12 00:00:00,2024-05-16,4.0,Nội dung sâu sắc,Đã đọc xong,95.0,Positive,6325.0,564.0,1228.0,The Girl on the Train,Agatha Christie,Self-help,594,Truyện tranh,5.0,2015,UK,268000,High,Excellent,Đinh Đức,đinhđuc86@gmail.com,Nam,1985-08-15 00:00:00,Hải Phòng,2022-09-12,3.0,28.0,41.0,35+,9.0,9.0
3670.0,396,71,2023-05-07 00:00:00,2023-05-17,4.0,Tuyệt vời,Đã đọc xong,95.0,Positive,6326.0,824.0,1664.0,Attack on Titan,George Orwell,Literature,868,Truyện chữ,3.3,2012,UK,154000,Medium,Low,Đinh Đức,đinhđuc86@gmail.com,Nam,1985-08-15 00:00:00,Hải Phòng,2022-09-12,3.0,28.0,41.0,35+,9.0,9.0
3671.0,396,99,2022-11-11 00:00:00,2022-12-10,2.0,Bình thường,Chưa bắt đầu,5.0,Negative,6327.0,7.0,20.0,Bức Thư Gửi Em,Natsume Soseki,Manga,155,Truyện tranh,3.8,2021,Japan,101000,Low,Average,Đinh Đức,đinhđuc86@gmail.com,Nam,1985-08-15 00:00:00,Hải Phòng,2022-09-12,3.0,28.0,41.0,35+,9.0,9.0
3672.0,396,18,2025-03-07 00:00:00,2025-03-14,5.0,Cực kỳ cuốn hút,Đã đọc xong,100.0,Positive,6328.0,500.0,1442.0,Số Đỏ,Vũ Trọng Phụng,Classic,500,Truyện chữ,5.0,2024,Vietnam,155000,Medium,Excellent,Đinh Đức,đinhđuc86@gmail.com,Nam,1985-08-15 00:00:00,Hải Phòng,2022-09-12,3.0,28.0,41.0,35+,9.0,9.0
3673.0,396,19,2022-09-27 00:00:00,2022-10-25,1.0,Bình thường,Chưa bắt đầu,4.0,Negative,6329.0,18.0,52.0,Chí Phèo,Nam Cao,Psychology,473,Truyện tranh,3.5,2011,Vietnam,254000,High,Average,Đinh Đức,đinhđuc86@gmail.com,Nam,1985-08-15 00:00:00,Hải Phòng,2022-09-12,3.0,28.0,41.0,35+,9.0,9.0
3674.0,396,51,2025-10-25 00:00:00,2025-10-29,5.0,Tuyệt vời,Đang đọc,49.0,Positive,6330.0,419.0,646.0,Trăm Năm Cô Đơn,Haruki Murakami,Literature,856,Truyện chữ,4.6,2020,Japan,139000,Medium,Excellent,Đinh Đức,đinhđuc86@gmail.com,Nam,1985-08-15 00:00:00,Hải Phòng,2022-09-12,3.0,28.0,41.0,35+,9.0,9.0
3675.0,396,91,2025-09-22 00:00:00,2025-09-25,3.0,Ổn,Chưa bắt đầu,0.0,Positive,6331.0,0.0,0.0,Thinking in Systems,Nam Cao,Self-help,704,Truyện chữ,3.8,2017,Vietnam,198000,Medium,Average,Đinh Đức,đinhđuc86@gmail.com,Nam,1985-08-15 00:00:00,Hải Phòng,2022-09-12,3.0,28.0,41.0,35+,9.0,9.0
3676.0,397,51,2025-12-11 00:00:00,2025-12-31,3.0,Tạm ổn,Đang đọc,49.0,Neutral,6332.0,419.0,974.0,Trăm Năm Cô Đơn,Haruki Murakami,Literature,856,Truyện chữ,4.6,2020,Japan,139000,Medium,Excellent,Đinh Hà,đinhha76@gmail.com,Nữ,1991-03-28 00:00:00,Cần Thơ,2025-11-11,4.9,18.0,35.0,25-35,11.0,11.0
3677.0,397,38,2025-11-22 00:00:00,2025-11-27,3.0,Tạm ổn,Bỏ dở,48.0,Neutral,6333.0,277.0,424.0,Jane Eyre,Victor Hugo,Manga,578,Truyện tranh,4.7,2011,UK,142000,Medium,Excellent,Đinh Hà,đinhha76@gmail.com,Nữ,1991-03-28 00:00:00,Cần Thơ,2025-11-11,4.9,18.0,35.0,25-35,11.0,11.0
3678.0,397,46,2025-11-25 00:00:00,2025-12-22,4.0,Rất hay,Đã đọc xong,99.0,Positive,6334.0,188.0,471.0,Bá Tước Monte Cristo,Ernest Hemingway,Fantasy,190,Truyện chữ,3.8,2020,USA,303000,High,Average,Đinh Hà,đinhha76@gmail.com,Nữ,1991-03-28 00:00:00,Cần Thơ,2025-11-11,4.9,18.0,35.0,25-35,11.0,11.0
3679.0,397,11,2025-11-25 00:00:00,2025-12-12,1.0,Nội dung yếu,Đang đọc,69.0,Negative,6335.0,310.0,510.0,Harry Potter,J.K. Rowling,Business,450,Truyện chữ,4.0,2021,UK,176000,Medium,Good,Đinh Hà,đinhha76@gmail.com,Nữ,1991-03-28 00:00:00,Cần Thơ,2025-11-11,4.9,18.0,35.0,25-35,11.0,11.0
